"id","register","numtones","midi","forte","har_18_harmonicity","milne_13_harmonicity","parn_88_root_ambig","parn_94_complex","bowl_18_min_freq_dist","hutch_78_roughness","seth_93_roughness","vass_01_roughness","wang_13_roughness","har_19_corpus","SpecSharp","SpecRolloff","SpecFlux","SpecCentr","SpecIrreg","KeyClar","CorpPop","CorpJazz","CorpClas","TonDiss"
"2446","-12","6","40-41-42-45-46-50","6-16B",0.624369637191368,0.566799485964104,-2.57518522583686,0.0231361374565729,4.90016863003348,1.20485002387701,9.29341381220223,21.7656190109344,1.42283807044271,-11.2403421635513,0.670714,962.938,11.6142,551.624,0.506975,0.499666,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2447","-12","6","40-41-42-45-46-51","6-5A",0.587593710392459,0.573372358851783,-2.80624304008046,0.0250247695752154,4.90016863003348,1.23733772288258,9.10594863373283,21.1719343411746,1.358953387333,-11.2403421635513,0.6618,963.274,12.4866,551.75,0.305716,0.405871,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2448","-12","6","40-41-42-45-46-52","5-6A",0.651775075766145,0.536673117894501,-2.64575131106459,0.0273678024997151,4.90016863003348,1.10380843578225,7.49212051677956,16.8507070719772,1.30492679343077,-11.2403421635513,0.680305,992.21,12.0359,559.817,0.280618,0.385739,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2449","-12","6","40-41-42-45-47-48","6-18A",0.637890961639514,0.576571697453899,-2.64575131106459,0,4.90016863003348,1.2590337905166,9.46450903692038,22.6420755854733,1.84838660228086,-11.2403421635513,0.67142,960.919,11.348,541.28,0.214093,0.704334,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2450","-12","6","40-41-42-45-47-49","6-48",0.670019022614997,0.571874047567444,-2.57518522583686,0.0178596345961004,4.90016863003348,1.19296879285339,9.2498826813069,21.5639009272175,1.39408502411665,-11.2403421635513,0.695992,992.21,11.3242,576.629,0.359359,0.672154,-10.4880282141244,-10.6748576040526,-9.2578114306014,0
"2451","-12","6","40-41-42-45-47-50","6-47B",0.655520999282272,0.575830085640743,-2.57518522583686,0.0173048008861759,4.90016863003348,1.17044021074509,9.12036495622816,20.9802110724098,1.40987530681242,-11.2403421635513,0.682506,990.864,10.1835,565.151,0.529679,0.606758,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2452","-12","6","40-41-42-45-47-51","6-41A",0.59758234313853,0.594176566351779,-2.50998007960223,0.0257090809306243,4.90016863003348,1.18738979113054,8.94345424400987,20.3544880476127,1.28466876531686,-11.2403421635513,0.676094,991.2,10.6178,565.997,0.292906,0.577874,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2453","-12","6","40-41-42-45-47-52","5-14A",0.709775981999527,0.620075798500073,-2.48525060873854,0.0257711332663496,4.90016863003348,1.03489225062697,7.28582112146559,15.9958825629661,1.36724813476658,-11.2403421635513,0.692777,992.546,10.8403,571.588,0.270947,0.665702,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2454","-12","6","40-41-42-45-48-49","6-44B",0.618380403646841,0.498693733955551,-2.64575131106459,0,4.90016863003348,1.17848921845148,9.14212850085505,21.3574898598601,1.78895841640864,-11.2403421635513,0.688116,982.116,11.1472,571.63,0.199876,0.770873,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2455","-12","6","40-41-42-45-48-50","6-46B",0.629666536206407,0.571295603952426,-2.44948974278318,0.0179682764112207,4.90016863003348,1.17422289486458,9.01091122813341,20.5061847775024,1.46029274473654,-11.2403421635513,0.67577,963.611,11.1809,559.405,0.502012,0.820814,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2456","-12","6","40-41-42-45-48-51","6-42",0.545975986552793,0.510077904520015,-2.50998007960223,0.0184497207664235,4.90016863003348,1.16451123945437,8.86737235893273,20.0142063722801,1.40612511306987,-11.2403421635513,0.670919,963.611,11.0633,559.339,0.235234,0.789187,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2457","-12","6","40-41-42-45-48-52","5-38A",0.657711691116126,0.554979128466955,-2.41522945769824,0.0260778846707736,4.90016863003348,0.993608628512671,7.21502939280004,15.6607142450793,1.37535502562655,-11.2403421635513,0.685184,992.546,11.6032,567.793,0.266346,0.876916,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2458","-12","6","40-41-42-45-49-50","6-14A",0.627934927487147,0.589019741101054,-2.57518522583686,0,4.90016863003348,1.17998503479725,8.8413801475731,20.1640465066723,1.794684419288,-11.2403421635513,0.697826,1029.56,10.1408,594.347,0.357514,0.795192,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2459","-12","6","40-41-42-45-49-51","6-39A",0.578283247748805,0.531634116933283,-2.64575131106459,0.0217972973434305,4.90016863003348,1.18490056365779,8.6927668257178,19.3955514829522,1.33497197798192,-11.2403421635513,0.692916,1051.76,10.7948,595.764,0.308292,0.767398,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2460","-12","6","40-41-42-45-49-52","5-37",0.684532801203822,0.553797004425275,-2.41522945769824,0.019261876175132,4.90016863003348,0.977485841755715,7.07192375666806,15.2166926827987,1.40379617855333,-9.85404780243143,0.70441,1051.43,11.2225,602.232,0.41483,0.798012,-10.0825631060162,-10.6748576040526,-9.2578114306014,0
"2461","-12","6","40-41-42-45-50-51","6-36A",0.5524655038688,0.593345873630133,-2.57518522583686,0,4.90016863003348,1.2597549564271,8.62179955615257,19.3002141501696,1.6644474622172,-11.2403421635513,0.678334,1020.47,10.1868,584.404,0.42667,0.699477,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2462","-12","6","40-41-42-45-50-52","5-11A",0.675327422980465,0.640091450989467,-2.35081172990814,0.0208120171698214,4.90016863003348,1.0423933741415,6.98304304834395,14.8354847573341,1.36340669266334,-11.2403421635513,0.693972,1019.8,10.3431,591.099,0.520634,0.765815,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2463","-12","6","40-41-42-45-51-52","5-4A",0.581546797033607,0.563591232000947,-2.64575131106459,0,4.90016863003348,1.11837824326427,6.92772615919012,14.8734037651552,1.70067556814436,-11.2403421635513,0.686802,1025.86,10.6728,592.488,0.379098,0.740481,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2464","-12","6","40-41-42-46-47-48","6-7",0.628723204162942,0.532878481764562,-2.80624304008046,0,4.90016863003348,1.29182566912535,9.3243093062821,22.3949867452141,1.81916680712947,-11.2403421635513,0.665743,919.199,11.9307,523.534,0.215456,0.267714,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2465","-12","6","40-41-42-46-47-49","6-18B",0.637890961639514,0.576571697453899,-2.50998007960223,0.0111155475831739,4.90016863003348,1.20152537402828,9.14760658872171,21.4589638390979,1.42816738763572,-11.2403421635513,0.692385,973.032,11.7204,558.877,0.368439,0.425751,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2466","-12","6","40-41-42-46-47-50","6-17B",0.609460682670892,0.550735292154144,-2.64575131106459,0.0166229240329762,4.90016863003348,1.16303822946839,9.02886652114567,20.8406553815683,1.42121693390162,-11.2403421635513,0.676132,927.61,10.3271,548.669,0.561024,0.338292,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2467","-12","6","40-41-42-46-47-51","6-38",0.629545946866949,0.555346660046213,-2.64575131106459,0.0237517511562564,4.90016863003348,1.15701007966088,8.78188870754062,20.0774976924069,1.33856268448305,-11.2403421635513,0.66835,936.694,10.6835,547.31,0.298042,0.407176,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2468","-12","6","40-41-42-46-47-52","5-7A",0.685993870778006,0.5996249183493,-2.5617376914899,0.0256019181660998,4.90016863003348,1.03153707535573,7.20591595046522,15.8591158648486,1.39339785916908,-11.2403421635513,0.687182,990.864,10.1217,555.98,0.253691,0.403674,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2469","-12","6","40-41-42-46-48-49","6-43B",0.603665390317765,0.565908851085954,-2.50998007960223,0,4.90016863003348,1.2122650324705,9.0441358083379,21.0029368282809,1.76410839958265,-11.2403421635513,0.683275,972.695,11.5916,553.613,0.231902,0.580385,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2470","-12","6","40-41-42-46-48-50","6-22B",0.60245168478099,0.55405607703097,-2.57518522583686,0.0199311842164197,4.90016863003348,1.19204014643201,8.92369619311896,20.1170131432013,1.48023138238362,-11.2403421635513,0.667862,919.535,10.9184,543.471,0.524421,0.523063,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2471","-12","6","40-41-42-46-48-51","6-41B",0.59758234313853,0.594176566351779,-2.72245563891909,0.0179992712772717,4.90016863003348,1.15935076082884,8.71009022253153,19.4876000736147,1.38892200062654,-11.2403421635513,0.661381,926.937,11.0247,541.006,0.264091,0.539651,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2472","-12","6","40-41-42-46-48-52","5-15",0.657957994639983,0.609767665714533,-2.5617376914899,0.0306069382153454,4.90016863003348,1.01547268608555,7.13940762186771,15.2743316035021,1.41387440664305,-11.2403421635513,0.680144,963.611,11.6473,552.178,0.19222,0.363135,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2473","-12","6","40-41-42-46-49-50","6-15B",0.57979612175203,0.526595386980344,-2.50998007960223,0,4.90016863003348,1.17356698893082,8.79208875061173,19.9170266245107,1.78339082915511,-11.2403421635513,0.69373,973.368,10.3038,576.774,0.659128,0.607949,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2474","-12","6","40-41-42-46-49-51","6-40B",0.607302488137037,0.574240875744239,-2.50998007960223,0.0186056181686981,4.90016863003348,1.1555047875984,8.57340832736969,19.0110969364262,1.36253204301742,-11.2403421635513,0.688278,973.368,10.3098,576.563,0.393903,0.654494,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2475","-12","6","40-41-42-46-49-52","5-38B",0.657711691116126,0.554979128466955,-2.29128784747792,0.0190963774537847,4.90016863003348,0.975114601894737,7.03422562378881,14.972461793361,1.3862928074487,-11.2403421635513,0.701955,992.546,10.4902,586.165,0.44687,0.432529,-10.4880282141244,-10.6748576040526,-9.2578114306014,0
"2476","-12","6","40-41-42-46-50-51","6-37",0.566879044993317,0.60760710664358,-2.64575131106459,0,4.90016863003348,1.21440061791613,8.51321871530715,18.8811410009218,1.65865855847184,-11.2403421635513,0.671995,963.274,10.2973,566.481,0.796438,0.546112,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2477","-12","6","40-41-42-46-50-52","5-13B",0.629105964744074,0.570697083397313,-2.41522945769824,0.0315713123783753,4.90016863003348,1.02406357182895,6.9561225729674,14.5566352651746,1.38516183447364,-11.2403421635513,0.689049,992.546,10.2042,576.035,0.580418,0.347371,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2478","-12","6","40-41-42-46-51-52","5-5A",0.638054827225451,0.645141000299642,-2.5617376914899,0,4.90016863003348,1.07707071075875,6.83073858242682,14.4571196086313,1.69595974779098,-11.2403421635513,0.681948,992.546,9.9744,576.744,0.355623,0.40122,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2479","-12","6","40-41-42-47-48-49","6-6",0.634491892251021,0.556807004988258,-2.72245563891909,0,4.90016863003348,1.26046680574932,8.85188534278236,20.7745861046709,1.78364440408642,-11.2403421635513,0.694991,973.368,10.5875,568.528,0.212347,0.367718,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2480","-12","6","40-41-42-47-48-50","6-12B",0.608342617050338,0.550342322369481,-2.64575131106459,0.0119110930773899,4.90016863003348,1.21470336892285,8.76716359831346,20.0266390996575,1.55446553158962,-11.2403421635513,0.679146,962.938,8.98092,558.398,0.511296,0.464449,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2481","-12","6","40-41-42-47-48-51","6-5B",0.587593710392459,0.573372358851783,-2.64575131106459,0.0173021411129673,4.90016863003348,1.16647586469956,8.56411209397714,19.3651876750337,1.40654829239875,-11.2403421635513,0.678586,963.274,9.14285,556.437,0.143649,0.39651,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2482","-12","6","40-41-42-47-48-52","5-7B",0.685993870778006,0.5996249183493,-2.5617376914899,0.0243508307831737,4.90016863003348,1.00362953655304,6.94962448772231,15.1145409894719,1.42728929338076,-11.2403421635513,0.690314,991.537,9.29048,565.787,0.192231,0.538816,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2483","-12","6","40-41-42-47-49-50","6-11B",0.603282044728657,0.589384742226676,-2.64575131106459,0,4.90016863003348,1.21803453314198,8.63697572804496,19.5680137926691,1.7925957695426,-11.2403421635513,0.706354,992.21,9.97389,594.453,0.452405,0.601236,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2484","-12","6","40-41-42-47-49-51","6-9B",0.616596151655046,0.588386084997821,-2.57518522583686,0.0222112295790299,4.90016863003348,1.18443421318944,8.42884977105402,18.6300457495474,1.32541680749407,-11.2403421635513,0.701413,996.247,9.86936,595.167,0.406041,0.62219,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2485","-12","6","40-41-42-47-49-52","5-14B",0.709775981999527,0.620075798500073,-2.48525060873854,0.018644438276025,4.90016863003348,0.985075774082539,6.84586206188214,14.554032391033,1.40008987802057,-11.2403421635513,0.713492,992.883,10.1245,601.461,0.496948,0.704229,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2486","-12","6","40-41-42-47-50-51","6-36B",0.5524655038688,0.593345873630133,-2.64575131106459,0,4.90016863003348,1.21779149271919,8.40437802974152,18.6380664941093,1.65055040927098,-11.2403421635513,0.685865,991.873,9.69196,585.397,0.467988,0.596586,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2487","-12","6","40-41-42-47-50-52","5-36B",0.651446337793368,0.623119682125827,-2.41522945769824,0.0192282639267966,4.90016863003348,1.00848619322876,6.80347688181077,14.2761825429129,1.40120073879201,-11.2403421635513,0.700914,992.883,8.72513,592.322,0.551071,0.694904,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2488","-12","6","40-41-42-47-51-52","5-5B",0.638054827225451,0.645141000299642,-2.41522945769824,0,4.90016863003348,1.04595521353844,6.68864735752129,14.1446285313323,1.66945725877119,-11.2403421635513,0.694326,992.883,8.80879,593.16,0.271936,0.670983,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2489","-12","6","40-41-42-48-49-50","6-4",0.576322897721395,0.509085922220028,-2.72245563891909,0,4.90016863003348,1.31152784915327,8.56229564230088,19.5600629581006,1.78487629525708,-11.2403421635513,0.697621,978.078,8.71242,587.883,0.496886,0.489311,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2490","-12","6","40-41-42-48-49-51","6-3B",0.559190193317739,0.513887117155152,-2.72245563891909,0.0126122821752443,4.90016863003348,1.25126629340507,8.38754152832756,18.7558395345537,1.4193919528597,-11.2403421635513,0.693496,982.452,8.8852,587.64,0.182758,0.443476,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2491","-12","6","40-41-42-48-49-52","5-6B",0.651775075766145,0.536673117894501,-2.48525060873854,0.0179689265440861,4.90016863003348,1.03350278386004,6.80984397556726,14.684939533485,1.44202520123652,-11.2403421635513,0.705722,992.883,9.79108,597.176,0.201927,0.500665,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2492","-12","6","40-41-42-48-50-51","6-2B",0.522223988438945,0.531818810156198,-2.72245563891909,0,4.90016863003348,1.30288583145622,8.36137023937215,18.4962450515656,1.67027001077251,-11.2403421635513,0.678833,963.611,8.48693,576.672,0.509609,0.560964,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2493","-12","6","40-41-42-48-50-52","5-9B",0.630655800706731,0.575102444197656,-2.5617376914899,0.0316218459785688,4.90016863003348,1.07517546152766,6.76575924785299,14.1394744578149,1.42807291320051,-11.2403421635513,0.692154,992.546,8.87552,586.477,0.633506,0.602065,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2494","-12","6","40-41-42-48-51-52","5-4B",0.581546797033607,0.563591232000947,-2.48525060873854,0,4.90016863003348,1.08598324604168,6.68430156658113,14.1416650658092,1.65822368405073,-11.2403421635513,0.688427,992.546,8.95929,585.81,0.275129,0.532735,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2495","-12","6","40-41-42-49-50-51","6-1",0.520219080085349,0.52926459920138,-2.72245563891909,0,4.90016863003348,1.39267131754198,8.27120319150221,18.497139513505,1.67432664611747,-11.2403421635513,0.70219,1030.9,8.92848,614.301,0.84466,0.419184,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2496","-12","6","40-41-42-49-50-52","5-3B",0.608790414030976,0.577703658954459,-2.48525060873854,0.0133009365984582,4.90016863003348,1.12844883665304,6.70709209706598,14.3150022468017,1.48064461819555,-11.2403421635513,0.712474,1029.56,9.38506,620.965,0.440585,0.521258,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2497","-12","6","40-41-42-49-51-52","5-2B",0.605738215368296,0.58235989047424,-2.48525060873854,0,4.90016863003348,1.15388380543782,6.62055996313951,14.0406762362981,1.62867124584008,-11.2403421635513,0.708676,1051.76,9.80303,622.969,0.465701,0.576185,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2498","-12","6","40-41-42-50-51-52","5-1",0.532188548844809,0.486718249394897,-2.73861278752583,0,4.90016863003348,1.27467719946166,6.63672523858164,14.2511789102032,1.70337178619736,-11.2403421635513,0.693852,1027.2,9.35136,612.727,0.53337,0.517876,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2499","-12","6","40-41-43-44-45-46","6-3B",0.559190193317739,0.513887117155152,-2.72245563891909,0,4.90016863003348,1.59389189779684,10.344265748828,26.3977221681886,1.77879408169358,-11.2403421635513,0.666411,963.947,12.7154,548.489,0.361798,0.513609,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2500","-12","6","40-41-43-44-45-47","6-10A",0.571971676393296,0.585437128094168,-2.64575131106459,0.00853069785363362,4.90016863003348,1.46040204058723,10.1219195702362,25.2371432463146,1.45652853300788,-11.2403421635513,0.683609,991.873,12.7123,559.147,0.370815,0.550496,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2501","-12","6","40-41-43-44-45-48","6-14A",0.627934927487147,0.589019741101054,-2.57518522583686,0.0144437014347754,4.90016863003348,1.35597716461338,9.87955580066005,24.3007232224202,1.39375409894972,-11.2403421635513,0.674509,983.125,13.1999,554.354,0.362345,0.804213,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2502","-12","6","40-41-43-44-45-49","6-15B",0.57979612175203,0.526595386980344,-2.50998007960223,0.0222894583740085,4.90016863003348,1.34304818357141,9.72880306614079,23.5517959040944,1.43087838228886,-11.2403421635513,0.695028,1042.68,12.0482,589.144,0.580548,0.675722,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2503","-12","6","40-41-43-44-45-50","6-11B",0.603282044728657,0.589384742226676,-2.64575131106459,0.0242793298441791,4.90016863003348,1.33314016737923,9.45126712669048,22.7309146382134,1.40718749670294,-11.2403421635513,0.676088,1030.9,11.7092,576.427,0.68897,0.655475,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2504","-12","6","40-41-43-44-45-51","6-4",0.576322897721395,0.509085922220028,-2.72245563891909,0.026799350880194,4.90016863003348,1.37991856895777,9.29922529929345,22.197391215058,1.35967713186404,-11.2403421635513,0.67562,1042.68,12.9215,578.029,0.650291,0.626902,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2505","-12","6","40-41-43-44-45-52","5-3B",0.608790414030976,0.577703658954459,-2.48525060873854,0.027647658378899,4.90016863003348,1.24582958332199,7.70809945862053,17.8457514808837,1.3105481977244,-11.2403421635513,0.691581,1042.34,12.4961,586.203,0.583445,0.735809,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2506","-12","6","40-41-43-44-46-47","6-13",0.548956295414568,0.494866824008179,-2.64575131106459,0,4.90016863003348,1.39846535930874,10.017782273964,24.7195729272582,1.74998227542315,-11.2403421635513,0.678869,963.274,10.1883,542.168,0.54437,0.308201,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2507","-12","6","40-41-43-44-46-48","6-24A",0.621952458608015,0.607479953269488,-2.50998007960223,0.0154363337002582,4.90016863003348,1.31925971617902,9.77970190445597,23.5335369599041,1.4386421033622,-11.2403421635513,0.666696,922.9,11.4242,538.472,0.374331,0.544327,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2508","-12","6","40-41-43-44-46-49","6-27A",0.551378050596853,0.515281064293327,-2.64575131106459,0.0163627964128632,4.90016863003348,1.28209543770318,9.66687280798979,22.9267613937179,1.44474558007677,-11.2403421635513,0.688791,982.789,10.5585,572.519,0.678516,0.580623,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2509","-12","6","40-41-43-44-46-50","6-23",0.563657665415506,0.514644947681036,-2.50998007960223,0.0246821495125428,4.90016863003348,1.25622885905943,9.40011452604218,22.071261525115,1.48146501254568,-11.2403421635513,0.669676,963.947,9.75417,561.046,0.839863,0.598736,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2510","-12","6","40-41-43-44-46-51","6-11A",0.603282044728657,0.589384742226676,-2.57518522583686,0.0251467112525808,4.90016863003348,1.28002953044501,9.1780055972584,21.4003034375953,1.3809584647446,-11.2403421635513,0.668763,981.779,10.2909,561.462,0.55149,0.56398,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2511","-12","6","40-41-43-44-46-52","5-10A",0.589737145673663,0.561794504577539,-2.48525060873854,0.0277707812561955,4.90016863003348,1.17296508100764,7.66854012205435,17.1888873605092,1.35172138171467,-11.2403421635513,0.68584,992.546,10.6015,571.088,0.596833,0.355345,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2512","-12","6","40-41-43-44-47-48","6-19A",0.60930767165259,0.588137971341731,-2.64575131106459,0,4.90016863003348,1.24284289459216,9.57387198703272,23.0679919330111,1.81562142935507,-11.2403421635513,0.682967,963.947,8.88967,550.76,0.407451,0.530885,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2513","-12","6","40-41-43-44-47-49","6-49",0.56602467267868,0.514308434158673,-2.50998007960223,0.0171291496548492,4.90016863003348,1.22748293783665,9.46246246280528,22.202577578527,1.44382998355248,-11.2403421635513,0.703539,1025.86,9.16705,586.072,0.882141,0.575343,-11.1811753946843,-9.98171042349268,-9.2578114306014,0
"2514","-12","6","40-41-43-44-47-50","6-27B",0.551378050596853,0.515281064293327,-2.50998007960223,0.0176680347243927,4.90016863003348,1.17607780840491,9.23142205160771,21.4850543899904,1.42714633148944,-11.2403421635513,0.685206,991.873,8.81107,575.419,0.903944,0.581385,-11.1811753946843,-6.7045656905005,-9.2578114306014,0
"2515","-12","6","40-41-43-44-47-51","6-15A",0.57979612175203,0.526595386980344,-2.64575131106459,0.0254904014194043,4.90016863003348,1.18434036117036,9.01986758907504,20.7820579474335,1.33907007476704,-11.2403421635513,0.687296,993.892,8.93877,575.564,0.602465,0.559828,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2516","-12","6","40-41-43-44-47-52","5-16A",0.590504840028181,0.55988571539914,-2.41522945769824,0.0258765510275269,4.90016863003348,1.05830765832976,7.46659710827998,16.5332636548982,1.4035072258013,-11.2403421635513,0.699545,992.883,8.55421,583.062,0.588141,0.719462,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2517","-12","6","40-41-43-44-48-49","6-19B",0.60930767165259,0.588137971341731,-2.64575131106459,0,4.90016863003348,1.2127686937546,9.25487233557984,21.7322330149715,1.72179223496665,-11.2403421635513,0.694571,992.21,9.09374,581.329,0.492243,0.668009,-11.1811753946843,-9.98171042349268,-9.2578114306014,0
"2518","-12","6","40-41-43-44-48-50","6-24B",0.621952458608015,0.607479953269488,-2.57518522583686,0.0193966370416243,4.90016863003348,1.17962582284427,9.02213237673937,20.7470945988848,1.406521200296,-11.2403421635513,0.67741,983.125,9.10886,569.343,0.826591,0.657392,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2519","-12","6","40-41-43-44-48-51","6-14B",0.627934927487147,0.589019741101054,-2.64575131106459,0.0185708602800152,4.90016863003348,1.16122713981406,8.84394975722431,20.1778427759028,1.35310636055893,-11.2403421635513,0.677413,984.808,9.37208,568.965,0.488715,0.668912,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2520","-12","6","40-41-43-44-48-52","5-17",0.672553571099688,0.660367251142097,-2.41522945769824,0.0264732126644542,4.90016863003348,1.01678936653532,7.29596943284084,15.9341618408132,1.34290813874356,-11.2403421635513,0.69073,992.883,9.31624,579.16,0.533125,0.663953,-11.1811753946843,-9.98171042349268,-9.2578114306014,0
"2521","-12","6","40-41-43-44-49-50","6-13",0.548956295414568,0.494866824008179,-2.64575131106459,0,4.90016863003348,1.23609300368463,8.95581812756509,20.6177166318264,1.82734205285763,-11.2403421635513,0.696806,1031.24,8.26431,605.057,0.733434,0.336942,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2522","-12","6","40-41-43-44-49-51","6-10B",0.571971676393296,0.585437128094168,-2.57518522583686,0.0202014789685128,4.90016863003348,1.23232150492517,8.77256105539542,19.7719481903464,1.33462545628516,-11.2403421635513,0.698514,1052.1,9.31831,606.95,0.609733,0.362914,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2523","-12","6","40-41-43-44-49-52","5-16B",0.590504840028181,0.55988571539914,-2.41522945769824,0.0193446740547974,4.90016863003348,1.05137162068606,7.25608062809489,15.7029005823043,1.40891803508044,-11.2403421635513,0.70863,1042.68,9.17066,613.855,0.661365,0.537386,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2524","-12","6","40-41-43-44-50-51","6-3A",0.559190193317739,0.513887117155152,-2.72245563891909,0,4.90016863003348,1.27829935037106,8.60007109971134,19.542777523835,1.67381174129174,-11.2403421635513,0.679825,1031.24,9.75934,595.083,0.709503,0.31396,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2525","-12","6","40-41-43-44-50-52","5-10B",0.589737145673663,0.561794504577539,-2.48525060873854,0.0211753980051507,4.90016863003348,1.08740260574842,7.06567723365194,15.1878593231109,1.34518806979805,-11.2403421635513,0.690943,1030.57,8.67125,603.356,0.851908,0.541564,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2526","-12","6","40-41-43-44-51-52","5-3A",0.608790414030976,0.577703658954459,-2.64575131106459,0,4.90016863003348,1.15470044725118,6.97571659418374,15.1485049131721,1.66513276097862,-11.2403421635513,0.691516,1042.68,9.23098,605.071,0.769932,0.519684,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2527","-12","6","40-41-43-45-46-47","6-12B",0.608342617050338,0.550342322369481,-2.64575131106459,0,4.90016863003348,1.40114061899392,9.88565007866366,24.2378238308175,1.72426378073909,-11.2403421635513,0.668897,909.105,11.9063,536.967,0.429499,0.369121,-11.1811753946843,-10.6748576040526,-9.2578114306014,0
"2528","-12","6","40-41-43-45-46-48","6-25A",0.65665271873983,0.57755419938634,-2.50998007960223,0.00974778537938438,4.90016863003348,1.29909488081459,9.68754789673007,23.1980308852587,1.45966939185566,-11.2403421635513,0.659847,918.862,12.3101,533.125,0.298013,0.705642,-10.4880282141244,-10.6748576040526,-9.2578114306014,1
"2529","-12","6","40-41-43-45-46-49","6-28",0.56660598818269,0.529392356838225,-2.50998007960223,0.015737810772036,4.90016863003348,1.24554516303161,9.58568991078694,22.5542091399622,1.45506406652368,-11.2403421635513,0.685035,973.032,12.1119,568.082,0.548366,0.521666,-8.78328012188597,-7.96680740295041,-9.2578114306014,0
